797.	HAPPINESS	Win win!
798.	NO-EMOTION	He won't have to commute across three states anymore, but it'll still be a hassle for anyone to visit me or to plan for me to get home.
799.	ANGER	My sister will remain in Michigan, so I thought I'd be coming back here occasionally, but she and I have had several vicious, scarring fights this summer.
801.	HAPPINESS	I spend my time joyfully packing boxes.
802.	HAPPINESS	It's like Christmas presents in reverse.
804.	NO-EMOTION	Probably I do.
805.	NO-EMOTION	But I've spent the last three years trying to cut off any contacts or feelings of mine to this town.
806.	DISGUST	I've considered not coming home for holidays to see my family because I dislike this town so much.
808.	NO-EMOTION	No, that last one isn't true.
809.	NO-EMOTION	I went to a bar last night on my way home and had a drink &amp; a sandwich.
810.	NO-EMOTION	A guy sat next to me and bumped my leg with his.
811.	NO-EMOTION	I talked to the bartender for a minute.
812.	NO-EMOTION	("Aren't you a friend of Maggie's?" I am Maggie.
813.	SURPRISE	"Really?"
814.	NO-EMOTION	Yeah.
815.	NO-EMOTION	"You look like her, I guess!
816.	HAPPINESS	Hahaha!"
817.	NO-EMOTION	Yeah.)
818.	NO-EMOTION	The guy sitting next to me started to small-talk slash pick-girl-up-talk.
819.	NO-EMOTION	He looked high.
820.	NO-EMOTION	Attractive and high.
821.	FEAR	Totally dangerous combination.
822.	NO-EMOTION	I performed the standard get-lost-loser body language.
823.	NO-EMOTION	He disengaged after the second glare.
825.	NO-EMOTION	I'm going to start saying things like, "Sorry, I'm moving to Mars."
826.	DISGUST	Just because, you know, too cheesy to live.
827.	NO-EMOTION	Also, Mormons came to the door last week.
828.	NO-EMOTION	I invited them in and ended up with lots of pamphlets &amp; the book of Mormon.
829.	NO-EMOTION	I'm not sure why I did that, or why I allowed that to happen, or whatever.
831.	DISGUST	Maybe I wanted to fuck with myself, which usually happens anytime I feel relatively okay.
832.	NO-EMOTION	They were so earnest.
833.	SADNESS	Maybe I was nostalgic.
834.	NO-EMOTION	I need to go to therapy like whoa.
835.	NO-EMOTION	so much has happened since the last time i updates.
836.	NO-EMOTION	theres to many stories to tell here so i'll just give the general outline of p2p:
837.	HAPPINESS	39 kids, 4 leaders, 1 amazing Irish woman named lynn, and 3 weeks in england ireland and wales can only lead to a once in a life time experience.
838.	NO-EMOTION	at first i wasn't convinced that i would literally make friendships to last a life time but that changed as soon as we got on the plane.
839.	HAPPINESS	mel, sully, steve, adam, gibbs, artur, erin, jacqui, will, leanne, nikki,justin, jeffy, steph, all the catherines/katies, kaela, bree, sarah grady (future president of 2005 haha), sarah p, caitlin g i love you all.
840.	HAPPINESS	you made this trip amazing and i don't know what i'm gonna do without you.
842.	NO-EMOTION	so i came back right in time, right before heathrow airport was put on severe high alert.
843.	HAPPINESS	i'm really lucky about that.
845.	NO-EMOTION	lets just say i never want to drive a manual car again.
846.	HAPPINESS	i'm actually pretty good at driving a normal car, so i'm excited.
847.	HAPPINESS	i got some great presents and had an awesome 16th birthday.
2.	NO-EMOTION	It's not like much has happened since last year.
3.	NO-EMOTION	or maybe there has been.
6.	NO-EMOTION	There is always so much stuff I have to do each day that before I know it the day is gone.
7.	NO-EMOTION	I think so far the city has really opened my mind up to certain things.
8.	SURPRISE	The people here even at Columbia are so different than I expected.
11.	HAPPINESS	I'm loving school at Columbia.
12.	FEAR	I feel more at ease now that I kind of know what I want to do with my life, but more scared because I feel like everyone is a step ahead of me. I have to admit though school has me freaked out about my future.
13.	NO-EMOTION	My Marketing Strategies class always keeps me thinking about it.
14.	FEAR	I'm scared to death about getting a job after school.
15.	FEAR	I can't wait, but I'm nervous as hell now.
16.	FEAR	What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate?
18.	NO-EMOTION	Today I exchanged numbers with a girl in my class so we can study for our Midterm.
19.	NO-EMOTION	One of the girls who is also in my class was in the elevator.
20.	SURPRISE	She was saying how she had the same area code and that she's from Spring Valley Weird huh?
21.	SURPRISE	The weirdest part is her roomate is someone who I went to school with since jr. high.
23.	NO-EMOTION	This weekend I'm going to see Beck.
24.	NO-EMOTION	that is if my ticket ever comes.
25.	HAPPINESS	I'm excited to go I always like to go to different concerts and plus it will be nice to go out and do something fun.
28.	SURPRISE	It was definitely a shocking experience, but atleast I can say I have ridden in an ambulance before.
29.	NO-EMOTION	Have lots of prescriptions and mental helath appointments to look forward to, but hopefully things will get better soon.
30.	NO-EMOTION	I am still having trouble walking straight and am slurring a lot (so excuse the grammar), but things are getting better.
31.	FEAR	My mother was there for me the whole time while I was scared to death, losing consciousnes, and fearing for my life, and I will always remember that.
32.	FEAR	The goal was to go to sleep and never wake up, but after taking 32 of those dreadful cold pills that put scars on my kidney in the first place, death was becomming all too real too fast.
33.	NO-EMOTION	Had loads of tests, including a catheter due to my not being able to urinate.
35.	FEAR	Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person?
36.	FEAR	afraid that it would ruin your friendship with them as well as your friendship with another person.
37.	FEAR	afraid that you will be hurt yet again.
38.	SADNESS	hurt if that person say's no.
39.	SADNESS	Hurt if that person say's yes and down the line you brake up.
40.	SADNESS	Hurt by the world of friendship yet again.
41.	SADNESS	Hurt by the world of dating.
42.	SADNESS	Hurt so bad you stay in a world that is only in your mind.
43.	SADNESS	Hurt so bad you stay in your room.
44.	NO-EMOTION	Never wanting to go out with someone again.
45.	NO-EMOTION	Today was just kind of stressful.
46.	SURPRISE	My night last night turned out amazing towards 8:00-9:00
47.	HAPPINESS	I had a really nice conversation with Juckett, another amazing one with Phil, and then another one with Solomon.
48.	HAPPINESS	It was definitely a good night of conversation, although I did stay up until 12:30, and I payed for that this morning in 1st period (Physics)
49.	SURPRISE	But all of a sudden today it's hit me that I have all this work due.
51.	NO-EMOTION	I have so much long-term work that I'm not sure if I'll get it all finished with band practice every night, a football game friday, and a competition all day Saturday.
53.	NO-EMOTION	But, tonight I'm attempting to get a good portion of it finished.
54.	HAPPINESS	I'm starting my argument on illegal immigration (which I may say is turning out fantastic with the first two praragraphs I have), and I finished one of my US History charts, and I plan on outlining a bit once I start watching America's Next Top Model.
55.	NO-EMOTION	Plus, all this stuff is being forced on me with my Dad.
56.	ANGER	The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours.
58.	NO-EMOTION	I turned the channel to ESPN because the DirectTv satellite guide said NFL Live was on.
59.	HAPPINESS	Love NFL, love live, it only makes sense.
60.	NO-EMOTION	Instead of NFL Live, I get Barry Zito of the Oakland A's rambling on about somebody who just died.
61.	SADNESS	I'm sorry someone died, but to mislead me like that is inexcusable.
62.	NO-EMOTION	Jacked Up?
63.	NO-EMOTION	Definitely.
64.	NO-EMOTION	Don't be afraid to weigh in on the subject.
65.	NO-EMOTION	I turned the channel to ESPN because the DirectTv satellite guide said NFL Live was on.
66.	HAPPINESS	Love NFL, love live, it only makes sense.
67.	NO-EMOTION	Instead of NFL Live, I get Barry Zito of the Oakland A's rambling on about somebody who just died.
68.	SADNESS	I'm sorry someone died, but to mislead me like that is inexcusable.
69.	NO-EMOTION	Jacked Up?
70.	NO-EMOTION	Definitely.
71.	NO-EMOTION	Don't be afraid to weigh in on the subject.
72.	NO-EMOTION	i just watched Kinsey.
73.	HAPPINESS	even though i wasnt in the right mood, a.k.a : my mind was in portland, it was a really good flick!
74.	NO-EMOTION	it was one of the movies i was told to watch.
76.	NO-EMOTION	i told mom i am paying rent, she said "no you arent!!".
77.	NO-EMOTION	i just plainly said :
78.	NO-EMOTION	m y m o n e y m y d e c i s i o n
79.	NO-EMOTION	she stopped talking about it, started mumbling about porcaline and what time she has to start the bisk.
80.	NO-EMOTION	i dont want her to think that i will never take her suggestions as useful or necessary, because i cant say that wont happen.
81.	NO-EMOTION	not on this matter however.
82.	NO-EMOTION	how much would you pay for your safe haven?
84.	NO-EMOTION	i never took it out.
85.	NO-EMOTION	the key bank woman reassured me that the BRINKS people, when they find cards that dont belong to key bank, shred up the cards!
87.	FEAR	what i was worried about, someone trying to steal money off my card, isnt going to happen.
88.	NO-EMOTION	their atm machines "eat" the cards.
89.	NO-EMOTION	so no one can get the card!
92.	NO-EMOTION	and therapy!!.
94.	NO-EMOTION	i dont!
95.	FEAR	she makes me all nervous and tense!
96.	DISGUST	and anything she says, no matter how sweet the voice is is nasty and mean spirited!
98.	ANGER	and me with my explaining skills wont show her how what she just said stung!
99.	NO-EMOTION	i get stuck, cant think of the right term and lose my train of thought.
100.	ANGER	thus getting myself more pissed and less willing to finish what i was just trying to say.
101.	NO-EMOTION	which in turn gets a scough and a look, that says maybe you should just go to bed.
102.	NO-EMOTION	and i end up doing what she says because i cant get over the fact i stumbled in a sentence 5 minutes prior.
103.	NO-EMOTION	therapy.
104.	NO-EMOTION	i cant wait to visit portland again, though right now i dont think ill be able to go back until i have payed rent.
105.	DISGUST	which sucks, but that might mean her birthday.
106.	NO-EMOTION	no not that long.
107.	NO-EMOTION	but if it takes 2 weeks for me to get a pay check and the first week of work is counted into the next two weeks anyway.
108.	NO-EMOTION	so really my first pay check will be in 3 weeks and i cant afford to be late with rent.
109.	NO-EMOTION	i might have to borrow from mom, since ive payed her off, but then shell know i dont have any of the money left and.
110.	FEAR	im afraid of what will happen if that gets out.
111.	FEAR	im worried about money.
112.	NO-EMOTION	lets face it.
113.	FEAR	but im more worried about losing the one i love, even though i cant have her right now.
115.	NO-EMOTION	i know this is cheesy and maybe pointless but i am going to say it anyway.
116.	NO-EMOTION	i'm not going anywhere.
117.	ANGER	okay shut up!
119.	NO-EMOTION	Okay y'alls.
120.	NO-EMOTION	So I'm sitting here with chapped lips.
121.	NO-EMOTION	I went to the dentist today was some fillings and instead I got a root canal.
123.	NO-EMOTION	soo.
124.	NO-EMOTION	it wasn't too bad.
125.	NO-EMOTION	First they gave me a swab to numb my gums, then two shots.
127.	FEAR	I can handle dull aches, it's the sharp pains that freak me out.
128.	FEAR	Then they fucked around with my teeth, which never hurt (except for the clamp), but I was on edge, because it felt like it was about to hurt, like any moment they might hit a nerve.
129.	NO-EMOTION	Annnndddd.
130.	FEAR	so the nurse was doing suction, and she accidently hit the rubber sheath across my mouth (isolating the tooth) which made a very loud noise in my ear, so I flinched, and the dentist was like "It's not big deal, show her it's nothing to be afraid of" so she did it again and I really freaked out, really flinched and even cried out and then I starting crying.
132.	NO-EMOTION	Anyway it wasn't too bad, except they didn't do any fillings, so I still have a loser mouth.
133.	NO-EMOTION	And a temp.
134.	DISGUST	filling, which sucks.
135.	NO-EMOTION	we've been able to sponge bandwidth off someone, somewhere, for the past few days.
136.	SURPRISE	as unexpectedly and elusively as the innernets appear, SO DO THEY STOP DISAPEAR.
137.	HAPPINESS	enjoying it while it lasts.
138.	NO-EMOTION	so hi, friends, it is me, and i'm in my sweatpants and barefoot.
139.	NO-EMOTION	tres lux, as compared to going out in public.
142.	SURPRISE	pshaw!
143.	NO-EMOTION	totally true access hollywood says so.
144.	NO-EMOTION	ok, so do me a favor?
145.	NO-EMOTION	go to designhergals.com and tell me if you think i should get some business cards from them.
146.	NO-EMOTION	i made a girl that i think looks like me, dressed her in a pink jacket with ballet flats and put a cupcake in her hand.
147.	NO-EMOTION	my spendy muscles are, like, twitching in anticipation but i don't know.
148.	NO-EMOTION	should i come up with something on my own?
151.	NO-EMOTION	today at work i popped advils and helped a mother and daughter figure out some drapes for the daughter's bedroom.
152.	SURPRISE	and it turns out that the daughter and i both graduated from brockport this spring!
153.	NO-EMOTION	her degree is in dance, which is about as useful as my studio art degree.
154.	SADNESS	she's living at home with her parents now and she's not feeling very good about herself.
157.	NO-EMOTION	except no, cos she's thinking about going to school for nursing, and i've been knitting like a mofo.
158.	NO-EMOTION	fingerless gloves or bust, so help me god.
159.	NO-EMOTION	something good is going to happen if it kills me. i think i threw out my back hunching over (hence the advils), but that's nothin!
160.	NO-EMOTION	do these people know who i am?
161.	NO-EMOTION	no way.
164.	FEAR	Which, to be honest, was making Brad slightly nervous.
166.	HAPPINESS	Perhaps it had just been pre-deal excitement.
167.	NO-EMOTION	Sunday night, the evening he had spoken to Schuldig over the phone, was the one night that Brad had actually slept well.
168.	NO-EMOTION	He had wanted to call either Yohji or Schuldig last night, but Deguchi had kept him busy attending a ball, not returning home until three in the morning.
169.	NO-EMOTION	Brad had promptly fallen asleep, having been up at dawn to make it across the island for the deal that morning.
170.	NO-EMOTION	An almost 24 hour day was not Brad's idea of a good time.
171.	NO-EMOTION	At least they hadn't needed to be anywhere until lunch this morning.
172.	NO-EMOTION	And Deguchi didn't have another social function planned until tomorrow night.
173.	NO-EMOTION	It was merely golf all day tomorrow and then the party that night.
174.	NO-EMOTION	And then the flight home.
175.	NO-EMOTION	And Brad couldn't wait to get home.
176.	NO-EMOTION	But in the meantime, he had free time, as Deguchi was passed out in his room from too much liquor and too little sleep and the desire to be as perky as possible for his golf game tomorrow.
177.	HAPPINESS	It was a pleasant Tuesday evening in Hawai'i, Wednesday at home, Brad reminded himself automatically, and he had the doors to the balcony open wide and was sitting on the lone chair looking out over the ocean.
178.	SADNESS	He called Yohji, missing him, wanting to talk to him.
179.	NO-EMOTION	He just hoped that Yohji had time to talk.
180.	NO-EMOTION	Dear Dinah,
181.	NO-EMOTION	Oh, it's so soon now, so quick.
182.	NO-EMOTION	This is the last day.
183.	NO-EMOTION	I didn't go to Speech this morning because there was nothing else for me to turn in.
184.	NO-EMOTION	Instead, I went shopping for sandals to wear to graduation.
185.	NO-EMOTION	I didn't find any, but did find a five-dollar bathing suit.
186.	NO-EMOTION	It's two-piece, green stretch velvet.
187.	NO-EMOTION	Not fashionable, but it fits/was five dollars.
188.	NO-EMOTION	In Drawing, we played Ms. Wolf's Fun Game.
189.	HAPPINESS	It actually was quite a bit of fun.
190.	NO-EMOTION	Even Aaron played, although he hadn't signed up.
192.	NO-EMOTION	The Fun Game itself involved cardboard boxes with mystery items in them and our job was to decorate the boxes any way we wanted.
194.	NO-EMOTION	When it came time to trade boxes and open them, people kept avoiding mine because it left blue paint all over anyone who touched it.
197.	NO-EMOTION	Mez got a waffle-iron.
198.	NO-EMOTION	I got 24 shades of 80s-colored eyeshadow.
199.	NO-EMOTION	It was very bright.
200.	NO-EMOTION	Pacheco asked if he could put some on me and he painted me up like a cat, with green-and-purple whiskers and a smudgy pink heart for the tip of my nose.
201.	NO-EMOTION	He asked if I could help make him up like a clown, and then the two of us painted Ryan's face like a hooker.
202.	HAPPINESS	We offered to do Aaron too, but he just laughed and shook his head.
203.	HAPPINESS	He really laughed a lot today.
206.	NO-EMOTION	Pacheco asked me to sign his yearbook and he signed mine.
207.	SADNESS	I made me sorry that I don't actually know him.
208.	HAPPINESS	After Drawing, I was standing at Ryan's locker, leaning back, laughing.
209.	NO-EMOTION	The bell for last hour had already rung and we were talking to a bunch of Ryan's popular football-friends.
211.	HAPPINESS	I was laughing up at Josh Bloomfield and Peter, when someone spoke softly behind me, very fast.
212.	NO-EMOTION	"SorryexcusemeI'msorryIjustneed-"
215.	FEAR	I wanted to wipe the green-and-purple whiskers off with my hands, but was afraid of making it worse, so I didn't do anything.
216.	NO-EMOTION	Ryan was kind of standing on the outside of the group, which makes sense, I guess.
217.	NO-EMOTION	He's not on the football team.
218.	NO-EMOTION	As Mink turned from his locker and slid through the crowd, Ryan watched him go.
219.	FEAR	I said, "He always seems so nervous."
220.	NO-EMOTION	Ryan nodded.
221.	NO-EMOTION	"Yeah.
222.	NO-EMOTION	I know.
223.	SADNESS	I feel kind of bad."
224.	NO-EMOTION	"What for?"
225.	NO-EMOTION	"Well, he was in my ICP class, sophomore year.
226.	NO-EMOTION	And - you know Leif Carlson? - me and Leif sat together and that guy shows up late on the first day of class and he was at our same table.
227.	NO-EMOTION	He - you know, he had that big coat, and his hair was all shiny and slicked back - and he doesn't smile - so, we just thought." Ryan waved his hands abruptly to show what it was they thought.
230.	NO-EMOTION	"So, we just did that.
231.	NO-EMOTION	To him.
232.	NO-EMOTION	For like a week.
234.	NO-EMOTION	All we were doing was just kind of.
235.	SADNESS	hurting his feelings," Ryan finished flatly.
236.	SADNESS	I nodded, felt guilty.
237.	NO-EMOTION	Because all those things about Mink are exactly the reason why I can't, well, can't anything, really.
238.	DISGUST	And that's total bullshit, because those things shouldn't even matter.
240.	DISGUST	It's about a fucking jacket.
241.	NO-EMOTION	When I am really actually honest, I'm just as superficial as anybody else.
242.	NO-EMOTION	Only, maybe just in different ways.
243.	NO-EMOTION	There are several things I know.
248.	NO-EMOTION	And also, I look like a cat.
249.	NO-EMOTION	Love.
250.	SADNESS	Goodbyes break my heart and make me choke on my last words.
251.	SADNESS	They cause tears to run down my cheeks and make me want to fall to my knees.
255.	SADNESS	Backing out of that driveway getting further and further away from you was one of the hardest things I've ever had to do.
257.	FEAR	I'm so scared that everytime that I see you it's going to be my last time and I never want to leave your side.
261.	NO-EMOTION	Getting home- back to reality.
262.	NO-EMOTION	Now I have to unpack.
265.	HAPPINESS	my quilt is finally coming along though i am alsorts of excited.
267.	HAPPINESS	anyways i wont b here all weekend i will b in penn state with a bunch of male bleeders and my brother lol so there ttyl byes
268.	NO-EMOTION	You say you want a revolution
269.	NO-EMOTION	Well you know
270.	NO-EMOTION	We all want to change the world
271.	NO-EMOTION	You tell me that it's evolution
272.	NO-EMOTION	Well you know
273.	NO-EMOTION	We all want to change the world
274.	NO-EMOTION	But when you talk about destruction
275.	NO-EMOTION	Don't you know you can count me out
276.	NO-EMOTION	Don't you know it's gonna be alright
277.	NO-EMOTION	Alright Alright
278.	NO-EMOTION	You say you got a real solution
279.	NO-EMOTION	Well you know
281.	NO-EMOTION	You ask me for a contribution
282.	NO-EMOTION	Well you know
283.	NO-EMOTION	We're all doing what we can
284.	DISGUST	But when you want money for people with minds that hate
285.	NO-EMOTION	All I can tell you is brother you have to wait
286.	NO-EMOTION	Don't you know it's gonna be alright
287.	NO-EMOTION	Alright Alright
288.	NO-EMOTION	You say you'll change the constitution
289.	NO-EMOTION	Well you know
290.	NO-EMOTION	We all want to change your head
291.	NO-EMOTION	You tell me it's the institution
292.	NO-EMOTION	Well you know
293.	NO-EMOTION	You better free your mind instead
294.	NO-EMOTION	But if you go carrying pictures of Chairman Mao
295.	NO-EMOTION	You ain't going to make it with anyone anyhow
296.	NO-EMOTION	Don't you know know it's gonna be alright
297.	NO-EMOTION	Alright Alright
298.	NO-EMOTION	-- The Beatles
299.	NO-EMOTION	Karl Marx was onto something.
301.	NO-EMOTION	As long as capitalism reigns in America, the gulf between the haves and the have-nots will widen until it is an insurmountable chasm filled with the broken bodies of whipped slaves.
302.	NO-EMOTION	Not exactly how anyone wants to go out.
304.	NO-EMOTION	Stiffer than a starched Eton collar.
307.	NO-EMOTION	Welcome to the future and recent past.
308.	SADNESS	Pretty damn sad, isn't it?
309.	DISGUST	What will it take to rise above and leave this human ashtray that we've been snubbed into?
310.	NO-EMOTION	It will take total deprogramming.
311.	NO-EMOTION	It will take an exit from the current, compromised system.
312.	NO-EMOTION	It will take radical thought change.
313.	NO-EMOTION	It will take a revolution.
316.	NO-EMOTION	Words and phrases like "terrorist, "anti-semitic", "anti-war", "Islamo-fascist", "protest" and "communist".
317.	FEAR	That last one alone has been responsible for more fear-mongering than the presently seated Bush administration has been able to muster in the past six years, and that's a pretty tall order.
318.	NO-EMOTION	The "BOO!" machine runs full-time at the White House these days.
319.	FEAR	What's interesting about their motivations is that most of what we're supposed to be afraid of is actually simply informative alternatives to the status quo: the fear of change.
320.	FEAR	The government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us.
321.	NO-EMOTION	They want us to not criticize the Zionists who give the Jews a bad name, because of how much Zionists influence U.S. foriegn policy in the name of Israel.
322.	FEAR	They want us to be scared of protesting and dissenting in the name of freedom, because there are more of us than there are of THEM.
323.	FEAR	I even suggest that the government has always wished us to be afraid of communism, because it goes against the very thing that government relies upon to keep it rolling: capitalism.
324.	NO-EMOTION	Programming In Action
325.	FEAR	From the "Red Scare" and the Communist witch-hunt of the 50's with Senator Joe McCarthy aggressively pursuing perceived threats to the safety and security of America, to the current fear and loathing of so-called communist countries such as North Korea, Cuba and China, actual communism has never, ever existed.
326.	NO-EMOTION	Dictators like Fidel Castro and Kim Jong Il oversee police-states, but aren't purveyors of actual communism as espoused by Marx.
327.	NO-EMOTION	Like other socialists, Marx and Engels sought an end to capitalism and the systems which they perceived to be responsible for the exploitation of workers.
328.	NO-EMOTION	But whereas earlier socialists often favored longer-term social reform, Marx and Engels believed that popular revolution was all but inevitable, and the only path to socialism.
329.	NO-EMOTION	- from Wikipedia
330.	NO-EMOTION	Even within so-called modern communism, there are many splits and factions, notably between Marxist/Leninist communists and anarchists.
331.	NO-EMOTION	I was led, through an interesting internet surfing session, to a full-on philosophical debate between members of these two camps in which it appears as though the Leninist scored a numbing defeat.
332.	NO-EMOTION	While perusing the pages detailing the battle of words, I ran across a detailed look at just what the revolution might look like, if it truly indeed ever happened.
333.	NO-EMOTION	For that matter, it looks as if it could be happening right now, no matter what "-ism" you slap it with.
334.	NO-EMOTION	Recipe for a revolution?
335.	NO-EMOTION	Perhaps.
336.	NO-EMOTION	And it makes pretty clear the idea that the continuation of this charade of voting booths and elected officials is never going to turn America around and make it the Utopia that many hope it will become; unless the people get serious about organizing and ceasing this selfish, alienating style of life that we cling to.
337.	NO-EMOTION	The very act of revolution demands a will stronger than "Dancing With The Stars", "Cribs" and the latest incarnation of "CSI."
339.	NO-EMOTION	We are a nation of air-conditioned, drive-thru frequenting, automatic can-opener using, processed meat-eating, hands-free restroom-using workers.
340.	NO-EMOTION	We live to work, but work is not our collective life.
341.	NO-EMOTION	Most of us do not choose to work.
342.	NO-EMOTION	We work because the system demands that we operate the machinery.
343.	NO-EMOTION	Only after we have been put through the schools, which teach us not to think for ourselves or question what we're taught, only after we're encouraged to seek higher learning in order to make the highest dollar, do we then enter a life-long engagement in a vocation that keeps us away from the things we actually wish to do.
344.	NO-EMOTION	That's the American Dream.
345.	NO-EMOTION	The dream that you can fight hard and work to get ahead, put money away and eventually leave the factory of human flesh, at age 65, to finally live what's left of your shriveled life, aided by the promise of a Social Security plan that our dear leader, the "Decider" is actually trying to privatize, just like our national banking system.
349.	SADNESS	It's a depression.
350.	FEAR	Everybody's out of work or scared of losing their job.
351.	NO-EMOTION	The dollar buys a nickel's worth; banks are going bust; shopkeepers keep a gun under the counter; punks are running wild in the street, and there's nobody anywhere who seems to know what to do, and there's no end to it.
352.	NO-EMOTION	We know the air is unfit to breathe and our food is unfit to eat.
353.	NO-EMOTION	And we sit watching our TVs while some local newscaster tells us that today we had fifteen homicides and sixty-three violent crimes, as if that's the way it's supposed to be!
356.	NO-EMOTION	We sit in the house, and slowly the world we're living in is getting smaller, and all we say is, "Please, at least leave us alone in our living rooms.
357.	NO-EMOTION	Let me have my toaster and my TV and my steel-belted radials, and I won't say anything.
358.	NO-EMOTION	Just leave us alone."
359.	NO-EMOTION	Well, I'm not going to leave you alone.
360.	ANGER	I want you to get mad!
363.	NO-EMOTION	I don't want you to write to your Congressman, because I wouldn't know what to tell you to write.
364.	SADNESS	I don't know what to do about the depression and the inflation and the Russians and the crime in the street.
365.	ANGER	All I know is that first, you've got to get mad.
366.	ANGER	You've gotta say, "I'm a human being, goddammit!
368.	NO-EMOTION	So, I want you to get up now.
369.	NO-EMOTION	I want all of you to get up out of your chairs.
371.	ANGER	"I'm as mad as hell,
372.	ANGER	and I'm not going to take this anymore!!"
373.	NO-EMOTION	Peter Finch as Howard Beale in "Network" (1976)
375.	SADNESS	Have you ever felt longing?
377.	SADNESS	Just at the mere thought of the source of longing makes you want to cry, to sob out the truth of your heart?
378.	SADNESS	Longing is not for the faint of heart, but longing will make you weak in the heart.
379.	SADNESS	It will alter you judgement, longing will destroy you.
380.	NO-EMOTION	So I started my first job this week.
381.	NO-EMOTION	Yeah I know I'm 19 but I never worked.
382.	NO-EMOTION	I volunteered at a store once but that was about it.
384.	NO-EMOTION	I was more tired because I was used to sleeping in until like 10 but now I have to wake up at 7.
385.	HAPPINESS	The job is really nice.
388.	NO-EMOTION	She actually knows a couple of people that I know.
389.	NO-EMOTION	The only thing is where I work is a tax law firm place and I don't know any of the terms so I'm learning as I go!
390.	NO-EMOTION	Luckily I don't have to do much with numbers cause I deal mostly with the phone, oh and did I mention they don't mind if we're on AIM, check our e-mail, or look up random stuff online as long as we get our work done?
391.	HAPPINESS	It's pretty sweet and I feel very blessed that I have it.
393.	HAPPINESS	Oh and my mentor, she's Catholic and she teaches CCD so me and her get along pretty good.
394.	NO-EMOTION	Well I guess we'll see what happens later with my job.
396.	DISGUST	Today sucked.
397.	NO-EMOTION	Again.
398.	DISGUST	Ugh.
399.	NO-EMOTION	I just don't get it.
400.	NO-EMOTION	I suppose it's mostly my fault.
401.	NO-EMOTION	I'm just such a complete airhead.
402.	FEAR	I won't pay attention in class and miss assignments, I'm always afraid I'm going to forget to do something or something's gonna spring up on me and AAAAAAH!!!
404.	NO-EMOTION	It just feels like my brain has ceased to function.
405.	NO-EMOTION	Or like there like, fluff in it instead of a brain.
406.	NO-EMOTION	I can't pay attention, I can't think straight, I can't even talk.
407.	NO-EMOTION	People will be talking and I'll want to join in on the conversation but I won't have anything to SAY so when I do say something it's last minute and flustered and everybody looks at me like.
408.	NO-EMOTION	'eeh.
409.	NO-EMOTION	okaaay, then.
410.	NO-EMOTION	' and continues talking to someone else.
412.	NO-EMOTION	And then worst thing is? I don't DO anything about it.
415.	FEAR	Today, I was pulled out of a meeting by our building manager, who was in a blind panic.
416.	NO-EMOTION	The problem turned out to be that I needed to choose a paint color for the walls of the new office space.
417.	NO-EMOTION	This was apparently an emergency.
418.	NO-EMOTION	(Why yes, I have in fact spent the rest of the day imagining paint-based emergencies.
419.	NO-EMOTION	"Nurse, a can of the #47 crocus blue satin finish!
420.	NO-EMOTION	At once!")
421.	NO-EMOTION	Ahem.
422.	NO-EMOTION	Anyway, we tracked down the paint chip sample brochure buried on the receptionist's desk, and I pulled out my carpet samples, preparing to face my daunting choice--which turned out to be between two nearly identical shades of office off-white.
423.	NO-EMOTION	I went with the slightly more creamy white, rather than the slightly more grey white.
425.	NO-EMOTION	I checked two poltergeist books out of the library today.
427.	DISGUST	The other is appalling crap: disorganized, blatantly pseudoscientific, and misogynistic.
428.	NO-EMOTION	The pseudoscience could probably be blamed at least in part on its late-70s vintage - maybe things like multiple personality disorder and schizophrenia were so poorly understood and poorly approached at the time that this gobbledegook was passable (or else maybe these disorders were so poorly understood that they were as hokey to established science as poltergeists).
429.	DISGUST	I suppose attitudes towards women have changed a lot too, but this was so awful I threw up my hands and returned the book before leaving the library.
431.	SADNESS	He goes on to describe her in later years as unhappily married, fat, and sullen.
432.	NO-EMOTION	Hello, hostile much?
433.	NO-EMOTION	The result is that all of his comments about the "sexual energy" of any of his (mostly female, mostly pubescent) subjects come out with a kind of leer behind them.
434.	NO-EMOTION	Yeah.
435.	NO-EMOTION	EWWW.
441.	NO-EMOTION	Well if you do, remember that catchy song?
442.	NO-EMOTION	You know, "Easy?"
443.	NO-EMOTION	It wasn't performed by Lionel Ritchie this time, but by Faith No More.
445.	DISGUST	There's currently a commercial on rotation, I advertising what capitalistic piece of crap it is this time, but it is a terrible, terrible, cover of "In a Big Country."
446.	NO-EMOTION	By a band called Big Country.
447.	NO-EMOTION	I also heard somewhere that the song was covered by Dashboard Confessional.
449.	NO-EMOTION	I see this commercial every morning; it is an omen for a very bad day.
450.	DISGUST	We have all had (or are still having, perhaps for the rest of our lives) our encounters with stupid people, but it's the ones who just won't stop bothering you that are among some of the worst.
451.	ANGER	Somebody fucking invited me to a Facebook group called "Sally is cooler than your mom."
452.	ANGER	Okay, if you're going to be cooler than anyone, saying that you're cooler than my mom is a fucking given.
454.	NO-EMOTION	But then again, even my mom is greater than Sally.
455.	ANGER	I'd like to tell Sally to go eat shit.
